Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum
43,1,2,25,4,1,3,2170.921049530427,0,0.690983366443902,51,0.44582277180792873,0.0,0.0,0.0,0.0,0.42520791945122494,0.0,0.0,0.42520791945122494,0.5747920805487751,0.0,0.0,0.0,0.42520791945122494,0.5747920805487751,1.0,0.0,0.0
37,1,1,36,3,2,3,1534.228273006521,0,0.633896308268507,38,0.386151809804372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1141365032604661,0.0,0.0,0.0,0.0,0.1141365032604661,0.8858634967395339,1.0,0.0,0.0
43,1,2,36,5,1,3,3761.0,2121,0.694,79,0.927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,0,2,33,4,3,2,3083.0,1898,1.042,30,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
45,0,4,36,3,2,1,4721.0,1289,0.656,74,0.762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34,0,2,23,5,1,0,1438.8737824778598,0,0.8537575400711499,44,0.856562736528706,0.0,0.0,0.0,0.8196892540853226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8196892540853226,0.0,1.0,0.0,0.0
56,0,1,43,4,2,2,8467.410763698326,879,0.7093390057094867,30,0.4673587993884355,0.0,0.0,0.44695329707523657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45,0,4,39,3,3,4,6483.751015748731,0,0.6495327314677048,39,0.48494988704971154,0.0,0.0,0.3764484568819678,0.0,0.0,0.0,0.0,0.3764484568819678,0.0,0.6235515431180322,0.0,0.3764484568819678,0.6235515431180322,0.0,1.0,0.0,0.0
63,0,1,56,3,3,2,10215.0,1010,0.843,40,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,1,2,29,5,2,1,1552.6324514023306,1391,0.6584672363251007,36,0.34708514438971055,0.0,0.7736535063100038,0.0,0.0,0.22634649368999615,0.0,0.0,0.0,0.7736535063100038,0.22634649368999615,0.0,0.0,0.7736535063100038,0.22634649368999615,1.0,0.0,0.0
55,1,0,44,4,3,2,3011.6195537246144,2517,0.656223112755855,41,0.6526133393847496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.807111080078207,0.0,0.0,0.19288891992179302,0.0,0.19288891992179302,0.807111080078207,1.0,0.0,0.0
47,1,3,27,5,3,4,14335.0,938,0.445,75,0.531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
44,0,3,30,3,3,2,1547.0,0,0.792,63,0.615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
46,1,2,39,1,0,3,13078.685954426692,1902,0.6681369888558103,26,0.24445248101112121,0.0,0.0,0.0,0.0,0.8890496202224241,0.0,0.11095037977757594,0.0,0.8890496202224241,0.0,0.0,0.0,0.11095037977757594,0.8890496202224241,0.11095037977757594,0.0,0.0
48,0,4,40,3,2,2,3429.0,1268,0.703,64,1.783,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,0,3,38,5,3,3,8185.0,1556,0.806,83,0.93,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43,0,2,38,2,1,2,34516.0,0,0.674,124,0.771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,1,3,38,2,2,2,2940.728181549304,2433,0.8372340781371551,37,0.4993929015084554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6686510177194719,0.3313489822805281,1.0,0.0,0.0
49,1,2,42,1,3,3,3801.3755551243025,1561,0.49798011202193454,43,0.5967764047244559,0.0,0.0,0.0,0.0,0.0,0.0,0.9702645297286935,0.02973547027130652,0.0,0.0,0.0,0.9702645297286935,0.02973547027130652,0.0,1.0,0.0,0.0
40,1,3,36,2,2,2,1821.42604089851,0,0.5224331245467035,40,0.6778556190311715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767050479025783,0.23294952097421695,0.0,0.0,0.0,0.23294952097421695,1.0,0.0,0.0
45,0,3,35,3,2,3,10735.84034623793,0,0.688441987947537,37,0.3459296471877789,0.0,0.0,0.6397337472612182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
49,1,1,36,2,3,2,19846.0,2162,0.602,122,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,0,4,36,5,1,3,1963.0,1516,0.872,75,0.744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48,0,2,40,4,2,2,2747.4211681198462,0,0.6586608952124386,25,0.3222678029684659,0.0,0.5507560042802243,0.0,0.0,0.4492439957197757,0.0,0.5507560042802243,0.0,0.0,0.0,0.4492439957197757,0.0,0.4492439957197757,0.5507560042802243,1.0,0.0,0.0
47,0,0,36,3,2,1,34516.0,1913,0.84,92,0.673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,1,2,37,4,2,2,3125.0,2517,0.73,71,0.732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,1,1,38,4,3,3,2578.0,2462,1.707,29,0.812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,1,3,31,5,3,2,2369.0,1019,0.691,66,0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40,1,1,31,3,3,4,15970.0,1212,0.542,32,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,0,3,28,2,2,4,18446.434240586663,0,0.6644351332590802,42,0.5774769474166873,0.0,0.0,0.34899927968064726,0.6510007203193527,0.0,0.0,0.34899927968064726,0.0,0.6510007203193527,0.0,0.0,0.0,0.0,0.6510007203193527,1.0,0.0,0.0
45,0,2,29,3,2,4,3841.0,0,0.794,48,0.846,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48,0,1,39,2,3,2,8056.854601123284,2517,0.36141035803400595,31,0.41726053936747143,0.03025838596143393,0.9697416140385661,0.0,0.0,0.0,0.0,0.03025838596143393,0.0,0.0,0.0,0.9697416140385661,0.0,1.0,0.0,1.0,0.0,0.0
37,0,1,26,4,3,2,7349.0,2517,0.877,60,0.714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
62,1,0,51,3,3,2,3377.0,948,0.461,44,0.467,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,0,1,36,2,3,2,5639.0,1558,0.614,109,0.946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,0,2,22,2,3,2,34516.0,1780,0.839,98,0.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,3,36,2,3,2,8919.0,1723,0.848,96,0.714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41,0,2,34,5,2,3,34516.0,1496,0.3841327450921146,42,0.2592667101027547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09124847510184309,0.9087515248981569,0.0,0.0,0.0,0.9087515248981569,0.09124847510184309,0.9087515248981569,0.09124847510184309,0.0
50,0,2,36,4,3,4,23911.0,2100,0.988,89,0.712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,0,1,31,4,1,2,5456.310915404919,947,0.7328998030976344,26,0.5818788529656626,0.0,0.019432212807420357,0.0,0.0,0.9805677871925796,0.0,0.0,0.9805677871925796,0.0,0.0,0.0,0.0,0.019432212807420357,0.9805677871925796,1.0,0.0,0.0
49,1,4,35,5,2,2,5195.0,0,1.135,69,0.769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
38,0,4,26,2,1,3,15960.782908563191,0,0.8086396618723452,65,0.7228227340456925,0.0,0.5085729867633866,0.0,0.0,0.0,0.5085729867633866,0.0,0.0,0.4914270132366134,0.0,0.0,0.0,0.0,0.5085729867633866,0.4914270132366134,0.0,0.0
56,1,0,35,2,3,2,1707.5896445359233,0,0.5010652981668627,38,0.37567117361549296,0.0,0.0,0.0,0.0,0.7948222679616158,0.0,0.0,0.7948222679616158,0.0,0.0,0.2051777320383842,0.0,0.7948222679616158,0.2051777320383842,1.0,0.0,0.0
38,0,1,30,2,2,1,2232.0,1163,0.557,80,0.778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45,0,1,36,2,2,3,2926.9069650269143,2517,0.6776094225948385,34,0.42921355443224607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.552919081083382,0.0,0.0,0.0,0.0,0.552919081083382,0.44708091891661805,1.0,0.0,0.0
45,1,3,36,4,4,3,6245.0,0,0.554,50,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
45,1,3,35,3,3,3,2745.0,2463,0.643,39,0.345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,1,1,34,1,3,1,2762.0,1793,0.901,78,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,1,1,40,5,3,3,10595.97404007494,1357,0.5222632883329237,41,0.2975883814121619,0.0,0.0,0.0,0.0,0.6384425181203945,0.6384425181203945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36155748187960546,0.36155748187960546,0.0,0.0
41,1,5,36,2,1,1,19281.0,1805,0.893,110,0.692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55,1,2,42,5,3,3,2216.0,1034,0.758,36,0.286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,0,3,31,6,2,4,12165.0,0,1.16,74,0.682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
53,0,0,39,5,2,2,2875.0,1671,0.923,88,0.692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,0,2,32,3,2,3,4215.982431967733,2202,0.7289992392936716,51,0.6248426304692454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3177998335013916,0.0,0.0,0.0,0.6822001664986084,0.3177998335013916,0.0,1.0,0.0,0.0
48,1,2,37,3,4,2,3745.0,1291,0.631,88,0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37,0,4,27,6,3,2,1438.3,759,0.858,86,0.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,0,2,36,2,2,1,3212.0,0,0.713,20,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,1,2,40,2,1,3,4074.0,1868,0.688,118,0.761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51,0,2,40,3,3,3,3750.0,1801,0.889,116,0.657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,0,2,41,2,5,1,33256.0,928,0.694,97,0.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,1,2,36,5,3,2,12494.0,0,0.576,69,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63,0,0,46,6,2,2,23925.0,1494,0.704,55,0.719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,1,0,36,3,2,3,5685.0,0,1.334,62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,1,1,36,1,1,2,4097.0,1293,0.671,100,0.786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,0,1,28,2,2,2,21906.0,0,0.696,119,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45,0,3,36,1,2,2,13047.711560511592,2438,0.43137800218924843,43,0.4638136922761784,0.0,0.0,0.716947253197451,0.283052746802549,0.0,0.0,0.716947253197451,0.283052746802549,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,0,2,36,4,3,2,2866.0,1882,0.803,84,0.826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,1,3,36,3,2,0,4861.0,1123,0.938,40,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,0,3,36,5,2,1,1559.3461866515868,1214,0.8694022197101238,40,0.6068349525306179,0.0,0.0,0.8307905741358056,0.0,0.1692094258641944,0.1692094258641944,0.8307905741358056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,1,2,36,6,3,2,3918.0,2517,0.47,42,0.448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,1,3,29,3,2,2,3664.46427338042,1085,0.6365170044534133,48,0.6304925565780669,0.0,0.7069162955488942,0.0,0.0,0.29308370445110576,0.0,1.0,0.0,0.0,0.0,0.0,0.7069162955488942,0.0,0.29308370445110576,1.0,0.0,0.0
57,1,3,36,3,4,1,2312.0,1789,0.867,82,0.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
50,0,4,45,3,3,3,34516.0,281,0.8596455383081157,57,0.6097006169436671,0.6793568548261972,0.0,0.0,0.32064314517380277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32064314517380277,0.6793568548261972,1.0,0.0,0.0
56,1,2,36,3,3,2,5335.0,996,0.469,43,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
44,0,2,35,3,1,3,20951.955465396186,0,0.930073876510719,44,0.7332927805495678,0.0,0.0,0.0,0.5695273990287805,0.0,0.0,0.5695273990287805,0.0,0.0,0.0,0.43047260097121953,0.0,0.0,1.0,1.0,0.0,0.0
44,0,3,30,3,3,4,20675.898084459655,0,0.37833352157904576,37,0.4253658423603531,0.30834822380430393,0.0,0.0,0.6916517761956961,0.0,0.0,0.0,0.0,0.0,0.0,0.30834822380430393,0.0,0.6916517761956961,0.30834822380430393,1.0,0.0,0.0
44,0,1,34,4,2,3,10984.230691573439,0,0.8178567085062902,75,0.8015401429911543,0.0,0.8694105630995446,0.0,0.0,0.13058943690045544,0.0,0.0,0.13058943690045544,0.0,0.0,0.8694105630995446,0.0,1.0,0.0,0.8694105630995446,0.0,0.0
52,0,2,36,6,3,4,14785.0,1088,0.961,70,0.489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,0,3,36,5,1,4,7290.0,2151,0.583,29,0.526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36,1,3,18,4,3,3,2265.0,1345,0.808,73,0.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34,0,2,25,3,2,3,34516.0,1634,0.8057644453733825,57,0.5906858614619304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7310537866060431,0.26894621339395686,0.0,0.0,0.0,0.26894621339395686,0.7310537866060431,0.26894621339395686,0.7310537866060431,0.0
44,0,2,38,1,4,3,13554.147882755413,0,0.5117255204004744,35,0.14817943064908484,0.531077751110491,0.0,0.0,0.0,0.46892224888950895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.531077751110491,0.46892224888950895,0.531077751110491,0.0,0.0
42,1,2,36,3,2,2,1438.3,830,0.4900365487893222,43,0.45382360786475795,0.0,0.21909379627789494,0.0,0.0,0.7809062037221051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21909379627789494,0.7809062037221051,1.0,0.0,0.0
53,0,1,48,3,3,3,30271.0,1406,1.336,47,0.306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40,1,1,27,2,2,1,2026.1920390250034,55,0.8260866688417051,37,0.5535831761667487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7564401083329607,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,0,2,29,3,2,3,4281.760366430577,0,0.6108589657894323,51,0.6913124351202036,0.0,0.0,0.38018321528870613,0.0,0.6198167847112939,0.0,0.0,0.0,0.0,0.6198167847112939,0.0,0.0,0.0,1.0,1.0,0.0,0.0
49,0,2,36,5,3,2,6511.0,1790,0.397,38,0.267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,0,2,29,2,3,2,3747.523364304159,0,0.792476635695841,69,0.7859121486599633,0.0,0.8238317847920495,0.17616821520795045,0.0,0.0,0.0,0.0,0.0,0.17616821520795045,0.8238317847920495,0.0,0.0,0.0,1.0,1.0,0.0,0.0
39,0,4,28,5,3,3,6224.0,1898,1.103,58,0.706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,1,3,40,3,5,3,4462.0,706,0.886,41,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39,0,3,23,1,2,3,7821.0,2517,0.408,43,0.344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
46,1,5,35,3,1,3,4163.0,0,0.743,76,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34,1,3,36,4,3,3,1438.3,0,0.734,74,0.762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
47,0,1,42,6,4,2,27437.0,0,0.872,79,0.681,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,0,2,25,5,3,2,1438.3,0,0.579,68,0.619,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48,1,3,37,3,2,2,2743.135516951061,0,0.7317900237239785,26,0.4416373796587267,0.0,0.3711838983687039,0.0,0.0,0.6288161016312961,0.0,0.0,0.0,0.0,0.0,0.6288161016312961,0.0,0.6288161016312961,0.3711838983687039,1.0,0.0,0.0
27,1,0,36,1,1,2,4548.0,1450,0.844,131,0.638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,1,3,36,5,3,2,1664.31073559091,1015,0.8705333200272602,38,0.5295683698136441,0.0,0.0,0.0,0.0,1.0,0.0,0.9563088136363284,0.04369118636367164,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,0,1,37,6,3,3,11722.0,1667,0.566,35,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51,0,3,36,3,3,3,5130.0,0,0.407,31,0.292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,1,3,32,2,3,3,4940.071025516792,0,0.6106796168656051,35,0.46051679599316236,0.0,0.0,0.0,0.0,0.15602564429493404,0.0,0.0,0.843974355705066,0.0,0.0,0.15602564429493404,0.0,0.15602564429493404,0.843974355705066,1.0,0.0,0.0
48,1,2,41,6,1,3,3632.0,1294,0.924,86,0.686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54,1,0,40,3,1,2,1638.0,0,0.75,51,0.545,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,0,2,43,3,3,2,5945.0,1685,0.9,67,0.718,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
54,1,2,47,2,3,3,1997.0,0,0.825,82,0.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,0,2,36,5,1,1,12211.65256158974,0,0.6758399795822574,32,0.5319662773919132,0.9067769157513571,0.0,0.0932230842486429,0.0,0.0,0.0,0.0,0.9067769157513571,0.0,0.0932230842486429,0.0,0.0,0.9067769157513571,0.0932230842486429,1.0,0.0,0.0
53,1,2,46,6,1,2,3199.0,0,1.047,59,0.639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
44,0,1,33,5,3,2,15520.933928651553,0,0.7163944035563696,48,0.4900931904117244,0.8519907720021365,0.0,0.14800922799786354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
38,0,1,28,3,3,3,4189.638145885792,726,0.5234924304485887,31,0.22217009767072304,0.0,0.0,0.06426115266876242,0.0,0.9357388473312376,0.0,0.0,0.0,0.9357388473312376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39,1,3,27,2,2,2,4372.285769163818,1919,0.5903315526164038,36,0.39624570752082505,0.0,0.0,0.0,0.0,0.9141549044211829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08584509557881714,0.9141549044211829,1.0,0.0,0.0
51,0,1,46,2,2,2,3336.2216972748483,0,0.6944116004037261,45,0.5857997860714478,0.0,0.8970998990684621,0.1029001009315379,0.0,0.0,0.8970998990684621,0.1029001009315379,0.0,0.0,0.0,0.0,0.0,0.8970998990684621,0.1029001009315379,1.0,0.0,0.0
45,1,4,36,6,1,2,5989.0,0,0.668,78,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36,1,2,28,3,2,3,3306.49446221865,2517,0.4968288192278172,37,0.4406102651773329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6790218241589553,0.3209781758410447,0.0,1.0,0.0,0.0
44,1,1,36,4,2,4,1533.013589077406,0,0.5520149591349384,36,0.43261813577509867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7866849341004312,0.0,0.0,0.21331506589956883,0.0,1.0,0.0,1.0,0.0,0.0
27,0,0,36,4,3,3,2464.0,0,0.502,50,0.429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
42,0,2,36,3,1,3,3046.0,1231,0.692,77,0.878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40,1,1,32,4,1,2,2700.5700588975837,0,0.8179795157309794,34,0.36986053662242824,0.0,0.0,0.0,0.0,0.634996727912023,0.0,0.0,0.0,0.0,0.0,1.0,0.365003272087977,0.634996727912023,0.0,1.0,0.0,0.0
50,0,2,42,6,2,1,8220.0,1015,1.063,77,0.878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,1,4,29,2,3,2,1496.9397095136162,963,0.842077636845932,50,1.1364030766394557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8925374355192742,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,1,2,51,3,4,4,1438.3,0,0.6441714818905531,39,0.5323781609983488,0.0,0.0,0.0,0.0,1.0,0.0,0.7969314144094558,0.0,0.0,0.0,0.2030685855905442,0.0,0.7969314144094558,0.2030685855905442,1.0,0.0,0.0
39,0,2,24,2,1,2,34516.0,761,0.8958769404150991,69,0.5496768860090983,0.6846152849706941,0.0,0.3153847150293059,0.0,0.0,0.0,0.0,0.3153847150293059,0.0,0.0,0.6846152849706941,0.0,0.6846152849706941,0.3153847150293059,0.0,0.3153847150293059,0.0
